date,precipitation,temp_max,temp_min,wind,weather
2021-01-31,27.6,34,15,8.1,Rainy
2021-02-01,2.8,32,23,3.9,Cloudy
2021-02-02,16.3,25,15,5.9,Rainy
2021-02-03,22.2,34,23,8.1,Rainy
2021-02-04,22.7,36,15,2.8,Cloudy
2021-02-05,18.2,23,12,8.9,Rainy
2021-02-06,5.0,33,24,9.6,Cloudy
2021-02-07,23.9,34,13,0.9,Cloudy
2021-02-08,21.6,31,24,1.1,Cloudy
2021-02-09,2.6,38,12,1.4,Sunny
2021-02-09,2.6,38,12,1.4,Sunny
2021-02-09,2.6,38,12,1.4,Sunny
2021-02-09,2.6,38,12,1.4,Sunny
2021-02-09,2.6,38,12,1.4,Sunny
2021-02-09,2.6,38,12,1.4,Sunny
2021-02-10,13.9,29,11,7.9,Cloudy
2021-02-11,5.2,25,17,2.3,Cloudy
2021-02-12,10.1,28,16,7.4,Cloudy
2021-02-13,0.5,21,20,4.7,Cloudy
2021-02-14,12.0,23,17,8.4,Cloudy
2021-02-15,16.5,28,22,8.2,Rainy
2021-02-16,18.6,34,15,9.6,Rainy
2021-02-17,19.9,32,20,2.9,Cloudy
2021-02-18,25.1,39,24,2.7,Cloudy
2021-02-19,6.5,27,21,0.8,Cloudy
2021-02-20,3.6,38,24,4.4,Sunny
2021-02-20,3.6,38,24,4.4,Sunny
2021-02-20,3.6,38,24,4.4,Sunny
2021-02-20,3.6,38,24,4.4,Sunny
2021-02-21,25.5,38,23,4.9,Cloudy
2021-02-22,4.7,35,16,9.7,Sunny
2021-02-23,29.2,30,10,8.4,Rainy
2021-02-24,25.3,29,19,2.1,Cloudy
2021-02-25,15.0,27,14,8.1,Cloudy
2021-02-26,29.4,20,13,2.2,Cloudy
2021-02-27,2.9,29,19,1.2,Cloudy
2021-02-28,9.1,37,12,8.5,Cloudy
2021-03-01,19.1,22,11,9.8,Rainy
2021-03-02,10.5,30,23,1.3,Cloudy
2021-03-03,27.9,37,23,8.2,Rainy
2021-03-04,2.0,22,18,8.7,Cloudy
2021-03-05,16.5,27,17,1.6,Cloudy
2021-03-06,17.7,33,19,3.2,Cloudy
2021-03-07,19.6,25,24,7.5,Rainy
2021-03-08,7.7,34,11,8.2,Cloudy
2021-03-09,10.9,33,15,3.9,Cloudy
2021-03-10,25.3,26,12,2.0,Cloudy
2021-03-11,5.8,29,12,6.7,Cloudy
2021-03-12,24.8,34,14,7.2,Rainy
2021-03-13,16.9,29,16,5.3,Rainy
2021-03-14,22.9,36,16,1.9,Cloudy
2021-03-15,21.4,38,20,8.5,Rainy
2021-03-16,6.2,36,19,6.6,Cloudy
2021-03-17,17.1,31,10,8.8,Rainy
2021-03-18,26.0,34,20,9.4,Rainy
2021-03-19,13.0,31,16,8.2,Cloudy
2021-03-20,29.0,28,16,9.6,Rainy
2021-03-21,13.6,24,15,9.6,Cloudy
2021-03-22,4.3,23,15,6.4,Cloudy
2021-03-23,11.7,31,22,7.4,Cloudy
2021-03-24,28.6,35,22,7.1,Rainy
2021-03-25,9.6,28,11,6.4,Cloudy
2021-03-26,26.0,22,12,0.7,Cloudy
2021-03-27,26.4,22,12,3.9,Cloudy
2021-03-28,10.5,37,22,1.5,Cloudy
2021-03-29,2.5,36,12,3.4,Sunny
2021-03-29,2.5,36,12,3.4,Sunny
2021-03-29,2.5,36,12,3.4,Sunny
2021-03-29,2.5,36,12,3.4,Sunny
2021-03-29,2.5,36,12,3.4,Sunny
2021-03-29,2.5,36,12,3.4,Sunny
2021-03-30,21.7,29,11,1.2,Cloudy
2021-03-31,9.3,21,18,9.2,Cloudy
2021-04-01,23.5,30,15,4.8,Cloudy
2021-04-02,13.3,22,11,2.3,Cloudy
2021-04-03,14.6,21,12,6.1,Cloudy
2021-04-04,23.3,28,19,2.4,Cloudy
2021-04-05,11.5,38,15,8.1,Cloudy
2021-04-06,13.3,21,13,3.4,Cloudy
2021-04-07,11.3,38,16,3.5,Cloudy
2021-04-08,11.0,21,15,8.8,Cloudy
2021-04-09,15.8,34,24,5.8,Rainy
2021-04-10,24.3,22,15,8.9,Rainy
2021-04-11,10.9,24,21,4.4,Cloudy
2021-04-12,15.7,30,12,3.8,Cloudy
2021-04-13,20.1,26,20,5.3,Rainy
2021-04-14,8.1,25,17,1.1,Cloudy
2021-04-15,8.3,33,18,2.0,Cloudy
2021-04-16,28.0,20,15,2.6,Cloudy
2021-04-17,21.7,36,11,8.3,Rainy
2021-04-18,17.3,36,10,7.5,Rainy
2021-04-19,19.4,33,12,2.3,Cloudy
2021-04-20,0.9,29,12,3.1,Cloudy
2021-04-21,18.5,27,17,9.5,Rainy
2021-04-22,15.3,27,14,1.3,Cloudy
2021-04-23,16.4,33,10,5.7,Rainy
2021-04-24,10.8,26,20,5.5,Cloudy
2021-04-25,2.4,25,13,7.4,Cloudy
2021-04-26,5.8,23,16,3.0,Cloudy
2021-04-27,28.5,20,14,9.4,Rainy
2021-04-28,12.3,34,19,4.4,Cloudy
2021-04-29,14.0,34,24,3.2,Cloudy
2021-04-30,1.6,20,22,3.7,Cloudy
2021-05-01,1.1,39,15,3.8,Sunny
2021-05-01,1.1,39,15,3.8,Sunny
2021-05-01,1.1,39,15,3.8,Sunny
2021-05-01,1.1,39,15,3.8,Sunny
2021-05-01,1.1,39,15,3.8,Sunny
2021-05-02,21.5,22,23,2.4,Cloudy
2021-05-03,16.1,24,19,9.3,Rainy
2021-05-04,15.3,24,13,2.2,Cloudy
2021-05-05,7.3,23,11,8.9,Cloudy
2021-05-06,22.3,36,18,4.3,Cloudy
2021-05-07,5.0,39,24,3.1,Cloudy
2021-05-08,5.7,33,11,2.4,Cloudy
2021-05-09,13.8,27,11,5.3,Cloudy
2021-05-10,8.6,21,22,6.9,Cloudy
2021-05-11,7.4,27,21,9.0,Cloudy
2021-05-12,19.4,20,11,6.7,Rainy
2021-05-13,19.5,23,10,5.1,Rainy
2021-05-14,24.7,38,22,0.8,Cloudy
2021-05-15,12.5,24,21,9.2,Cloudy
2021-05-16,2.2,24,21,9.1,Cloudy
2021-05-17,8.2,39,12,4.1,Cloudy
2021-05-18,29.4,38,15,0.8,Cloudy
2021-05-19,17.9,31,16,7.5,Rainy
2021-05-20,21.3,39,10,8.0,Rainy
2021-05-21,0.2,20,23,5.7,Cloudy
2021-05-22,15.5,26,14,4.3,Cloudy
2021-05-23,1.1,36,14,8.6,Sunny
2021-05-23,1.1,36,14,8.6,Sunny
2021-05-23,1.1,36,14,8.6,Sunny
2021-05-23,1.1,36,14,8.6,Sunny
2021-05-23,1.1,36,14,8.6,Sunny
2021-05-24,17.1,21,10,2.3,Cloudy
2021-05-25,27.6,30,13,4.7,Cloudy
2021-05-26,29.1,26,19,0.7,Cloudy
2021-05-27,16.2,36,10,2.1,Cloudy
2021-05-28,13.7,22,22,9.4,Cloudy
2021-05-29,28.4,25,23,6.0,Rainy
2021-05-30,20.2,30,24,8.2,Rainy
2021-05-31,1.9,37,10,5.1,Sunny
2021-05-31,1.9,37,10,5.1,Sunny
2021-06-01,14.0,37,21,8.4,Cloudy
2021-06-02,7.2,29,24,5.6,Cloudy
2021-06-03,14.1,24,16,0.5,Cloudy
2021-06-04,13.7,34,16,9.0,Cloudy
2021-06-05,17.5,39,12,1.9,Cloudy
2021-06-06,10.7,23,16,4.8,Cloudy
2021-06-07,4.9,20,12,5.0,Cloudy
2021-06-08,15.1,34,11,0.9,Cloudy
2021-06-09,24.9,36,19,1.0,Cloudy
2021-06-10,19.9,38,24,7.7,Rainy
2021-06-11,10.2,33,13,3.4,Cloudy
2021-06-12,28.1,38,23,4.4,Cloudy
2021-06-13,27.4,37,19,5.9,Rainy
2021-06-14,6.3,21,12,4.0,Cloudy
2021-06-15,1.2,25,21,7.9,Cloudy
2021-06-16,22.2,32,16,8.9,Rainy
2021-06-17,24.8,36,21,1.1,Cloudy
2021-06-18,29.0,25,21,6.5,Rainy
2021-06-19,26.7,24,10,3.5,Cloudy
2021-06-20,18.0,26,15,6.0,Rainy
2021-06-21,15.9,20,24,5.1,Rainy
2021-06-22,0.8,32,23,3.7,Cloudy
2021-06-23,7.4,38,11,1.4,Cloudy
2021-06-24,13.8,20,17,5.8,Cloudy
2021-06-25,18.9,32,23,1.6,Cloudy
2021-06-26,16.7,30,14,2.0,Cloudy
2021-06-27,22.3,26,12,9.8,Rainy
2021-06-28,8.4,39,19,3.5,Cloudy
2021-06-29,16.9,22,16,6.1,Rainy
2021-06-30,2.6,20,23,3.1,Cloudy
2021-07-01,12.4,27,20,8.7,Cloudy
2021-07-02,22.5,36,24,3.2,Cloudy
2021-07-03,20.8,32,24,4.0,Cloudy
2021-07-04,29.7,33,11,6.3,Rainy
2021-07-05,8.3,24,14,8.8,Cloudy
2021-07-06,14.9,25,20,8.3,Cloudy
2021-07-07,9.9,25,17,3.0,Cloudy
2021-07-08,13.2,27,22,8.4,Cloudy
2021-07-09,25.7,32,20,7.2,Rainy
2021-07-10,20.5,37,10,9.9,Rainy
2021-07-11,26.5,23,24,9.4,Rainy
2021-07-12,6.1,36,10,5.6,Cloudy
2021-07-13,26.2,24,12,7.6,Rainy
2021-07-14,1.8,22,12,5.9,Cloudy
2021-07-15,26.7,23,22,6.2,Rainy
2021-07-16,9.9,24,16,1.5,Cloudy
2021-07-17,9.4,33,15,0.5,Cloudy
2021-07-18,15.4,34,16,1.0,Cloudy
2021-07-19,28.2,39,13,9.7,Rainy
2021-07-20,1.4,36,20,1.7,Sunny
2021-07-20,1.4,36,20,1.7,Sunny
2021-07-20,1.4,36,20,1.7,Sunny
2021-07-20,1.4,36,20,1.7,Sunny
2021-07-21,10.6,25,11,0.9,Cloudy
2021-07-22,25.7,29,11,3.4,Cloudy
2021-07-23,11.9,35,19,6.1,Cloudy
2021-07-24,6.0,36,10,9.5,Cloudy
2021-07-25,12.7,33,23,7.1,Cloudy
2021-07-26,11.6,39,22,3.1,Cloudy
2021-07-27,27.5,31,23,9.4,Rainy
2021-07-28,22.9,28,18,0.8,Cloudy
2021-07-29,15.2,34,23,9.8,Rainy
2021-07-30,29.7,31,23,1.1,Cloudy
2021-07-31,14.0,33,16,7.7,Cloudy
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-01,1.7,37,19,0.9,Sunny
2021-08-02,7.9,39,12,9.3,Cloudy
2021-08-03,13.1,25,11,1.5,Cloudy
2021-08-04,4.7,23,23,1.0,Cloudy
2021-08-05,28.4,31,12,8.9,Rainy
2021-08-06,23.0,32,16,1.4,Cloudy
2021-08-07,8.0,38,14,8.1,Cloudy
2021-08-08,17.7,32,21,7.6,Rainy
2021-08-09,21.6,31,12,6.2,Rainy
2021-08-10,28.2,39,18,4.1,Cloudy
2021-08-11,26.4,22,11,9.2,Rainy
2021-08-12,15.5,22,16,8.8,Rainy
2021-08-13,23.2,33,24,4.5,Cloudy
2021-08-14,16.9,37,19,2.7,Cloudy
2021-08-15,16.6,38,15,3.1,Cloudy
2021-08-16,3.4,29,15,2.6,Cloudy
2021-08-17,3.8,36,23,5.6,Sunny
2021-08-17,3.8,36,23,5.6,Sunny
2021-08-17,3.8,36,23,5.6,Sunny
2021-08-17,3.8,36,23,5.6,Sunny
2021-08-17,3.8,36,23,5.6,Sunny
2021-08-18,15.9,34,16,8.8,Rainy
2021-08-19,8.1,38,15,7.8,Cloudy
2021-08-20,0.6,28,11,8.1,Cloudy
2021-08-21,21.7,23,20,4.8,Cloudy
2021-08-22,1.0,34,14,3.6,Sunny
2021-08-22,1.0,34,14,3.6,Sunny
2021-08-22,1.0,34,14,3.6,Sunny
2021-08-22,1.0,34,14,3.6,Sunny
2021-08-22,1.0,34,14,3.6,Sunny
2021-08-23,17.9,38,12,7.7,Rainy
2021-08-24,16.2,35,18,8.0,Rainy
2021-08-25,29.1,27,17,7.1,Rainy
2021-08-26,14.5,36,19,0.8,Cloudy
2021-08-27,1.9,20,20,6.1,Cloudy
2021-08-28,16.6,26,11,3.8,Cloudy
2021-08-29,25.2,37,24,2.4,Cloudy
2021-08-30,29.9,31,10,7.1,Rainy
2021-08-31,12.9,35,24,3.1,Cloudy
2021-09-01,9.6,20,13,9.2,Cloudy
2021-09-02,27.2,34,13,3.3,Cloudy
2021-09-03,5.7,26,21,5.8,Cloudy
2021-09-04,18.5,36,19,8.4,Rainy
2021-09-05,12.2,22,20,4.3,Cloudy
2021-09-06,1.2,30,11,8.4,Cloudy
2021-09-07,10.4,25,16,7.4,Cloudy
2021-09-08,8.0,25,22,9.2,Cloudy
2021-09-09,20.6,34,24,3.6,Cloudy
2021-09-10,28.5,26,12,1.5,Cloudy
2021-09-11,8.0,30,16,4.6,Cloudy
2021-09-12,24.3,36,16,8.0,Rainy
2021-09-13,1.7,37,10,4.8,Sunny
2021-09-13,1.7,37,10,4.8,Sunny
2021-09-13,1.7,37,10,4.8,Sunny
2021-09-14,16.1,38,15,3.0,Cloudy
2021-09-15,2.1,27,13,0.8,Cloudy
2021-09-16,28.0,39,20,3.5,Cloudy
2021-09-17,23.0,27,17,7.3,Rainy
2021-09-18,19.7,30,17,1.9,Cloudy
2021-09-19,24.7,22,12,3.7,Cloudy
2021-09-20,19.4,33,13,0.7,Cloudy
2021-09-21,29.1,28,24,7.4,Rainy
2021-09-22,21.4,20,10,8.9,Rainy
2021-09-23,27.7,20,19,5.9,Rainy
2021-09-24,15.5,31,11,0.7,Cloudy
2021-09-25,3.5,30,16,2.6,Cloudy
2021-09-26,15.8,20,24,4.7,Cloudy
2021-09-27,3.8,39,23,6.1,Sunny
2021-09-27,3.8,39,23,6.1,Sunny
2021-09-27,3.8,39,23,6.1,Sunny
2021-09-28,17.8,31,20,5.2,Rainy
2021-09-29,14.5,36,21,9.2,Cloudy
2021-09-30,18.7,34,24,9.4,Rainy
2021-10-01,0.3,21,16,1.5,Cloudy
2021-10-02,5.8,37,22,1.8,Cloudy
2021-10-03,14.7,35,18,3.9,Cloudy
2021-10-04,28.5,23,19,4.5,Cloudy
2021-10-05,11.5,27,18,6.1,Cloudy
2021-10-06,12.7,21,18,7.8,Cloudy
2021-10-07,21.4,33,15,1.8,Cloudy
2021-10-08,18.1,34,17,8.1,Rainy
2021-10-09,9.0,28,18,6.3,Cloudy
2021-10-10,12.3,21,21,9.8,Cloudy
2021-10-11,6.5,36,23,6.7,Cloudy
2021-10-12,29.0,29,16,7.3,Rainy
2021-10-13,3.9,28,13,2.4,Cloudy
2021-10-14,11.2,21,23,7.8,Cloudy
2021-10-15,0.8,38,13,1.3,Sunny
2021-10-15,0.8,38,13,1.3,Sunny
2021-10-16,6.7,36,15,6.7,Cloudy
2021-10-17,23.4,30,23,1.0,Cloudy
2021-10-18,6.0,36,20,1.6,Cloudy
2021-10-19,2.4,29,13,1.5,Cloudy
2021-10-20,14.2,37,20,1.0,Cloudy
2021-10-21,0.3,25,16,3.6,Cloudy
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-22,2.5,35,17,9.9,Sunny
2021-10-23,24.2,37,17,3.8,Cloudy
2021-10-24,23.1,39,23,7.7,Rainy
2021-10-25,27.5,37,17,1.8,Cloudy
2021-10-26,25.6,20,11,4.8,Cloudy
2021-10-27,20.5,22,23,2.3,Cloudy
2021-10-28,1.6,34,19,2.3,Sunny
2021-10-28,1.6,34,19,2.3,Sunny
2021-10-28,1.6,34,19,2.3,Sunny
2021-10-28,1.6,34,19,2.3,Sunny
2021-10-28,1.6,34,19,2.3,Sunny
2021-10-28,1.6,34,19,2.3,Sunny
2021-10-29,23.5,39,11,1.4,Cloudy
2021-10-30,25.4,29,11,4.6,Cloudy
2021-10-31,24.0,24,11,1.2,Cloudy
2021-11-01,15.3,34,13,9.1,Rainy
2021-11-02,7.0,33,14,4.8,Cloudy
2021-11-03,25.4,34,13,8.5,Rainy
2021-11-04,21.8,29,24,9.8,Rainy
2021-11-05,29.4,28,14,6.9,Rainy
2021-11-06,4.7,31,13,9.1,Cloudy
2021-11-07,6.8,26,16,1.8,Cloudy
2021-11-08,6.4,24,19,8.4,Cloudy
2021-11-09,23.8,29,10,3.1,Cloudy
2021-11-10,5.6,27,23,5.0,Cloudy
2021-11-11,2.0,39,22,6.6,Sunny
2021-11-11,2.0,39,22,6.6,Sunny
2021-11-11,2.0,39,22,6.6,Sunny
2021-11-11,2.0,39,22,6.6,Sunny
2021-11-11,2.0,39,22,6.6,Sunny
2021-11-12,30.0,35,10,9.1,Rainy
2021-11-13,0.7,31,11,9.2,Cloudy
2021-11-14,25.1,28,22,1.4,Cloudy
2021-11-15,11.0,29,10,4.0,Cloudy
2021-11-16,25.2,35,21,8.0,Rainy
2021-11-17,16.6,29,24,7.2,Rainy
2021-11-18,27.0,28,19,0.8,Cloudy
2021-11-19,27.8,22,21,4.8,Cloudy
2021-11-20,0.3,38,21,8.4,Sunny
2021-11-20,0.3,38,21,8.4,Sunny
2021-11-20,0.3,38,21,8.4,Sunny
2021-11-20,0.3,38,21,8.4,Sunny
2021-11-20,0.3,38,21,8.4,Sunny
2021-11-20,0.3,38,21,8.4,Sunny
2021-11-21,2.3,30,19,7.5,Cloudy
2021-11-22,7.5,25,22,4.4,Cloudy
2021-11-23,20.1,25,23,7.5,Rainy
2021-11-24,26.6,34,20,5.7,Rainy
2021-11-25,13.8,34,12,9.2,Cloudy
2021-11-26,18.2,32,15,6.1,Rainy
2021-11-27,5.7,24,19,4.3,Cloudy
2021-11-28,24.1,33,20,8.7,Rainy
2021-11-29,29.0,21,15,1.0,Cloudy
2021-11-30,8.1,31,10,9.1,Cloudy
2021-12-01,14.8,39,15,7.1,Cloudy
2021-12-02,2.6,33,14,9.4,Sunny
2021-12-02,2.6,33,14,9.4,Sunny
2021-12-02,2.6,33,14,9.4,Sunny
2021-12-02,2.6,33,14,9.4,Sunny
2021-12-02,2.6,33,14,9.4,Sunny
2021-12-02,2.6,33,14,9.4,Sunny
2021-12-03,16.8,38,16,2.9,Cloudy
2021-12-04,15.1,39,15,7.1,Rainy
2021-12-06,13.3,39,21,7.2,Cloudy
2021-12-07,10.0,36,16,2.5,Cloudy
2021-12-08,15.7,33,11,3.1,Cloudy
2021-12-09,17.6,37,21,5.9,Rainy
2021-12-10,0.3,24,10,4.7,Cloudy
2021-12-11,22.8,31,23,7.5,Rainy
2021-12-12,21.4,29,16,4.1,Cloudy
2021-12-13,11.0,27,18,8.7,Cloudy
2021-12-14,1.6,25,11,4.6,Cloudy
2021-12-15,22.6,34,21,0.9,Cloudy
2021-12-16,28.7,31,16,0.7,Cloudy
2021-12-17,7.2,25,12,6.6,Cloudy
2021-12-18,9.7,31,15,5.6,Cloudy
2021-12-19,5.5,34,12,5.7,Cloudy
2021-12-20,17.3,31,22,8.0,Rainy
2021-12-21,4.6,28,19,4.1,Cloudy
2021-12-22,10.7,38,22,10.0,Cloudy
2021-12-23,20.9,21,20,9.5,Rainy
2021-12-24,16.8,32,20,0.6,Cloudy
2021-12-25,11.6,32,20,9.0,Cloudy
2021-12-26,12.6,27,14,7.0,Cloudy
2021-12-27,16.9,32,24,5.3,Rainy
2021-12-28,0.2,23,11,6.0,Cloudy
2021-12-29,2.4,25,17,8.5,Cloudy
2021-12-30,26.4,25,23,9.5,Rainy
2021-12-31,2.3,31,17,5.8,Cloudy
2022-01-01,21.2,31,16,2.2,Cloudy
2022-01-02,27.6,36,15,6.6,Rainy
2022-01-03,8.1,26,10,1.2,Cloudy
2022-01-04,11.1,34,17,6.5,Cloudy
2022-01-05,17.1,36,10,8.2,Rainy
2022-01-06,26.5,29,17,3.9,Cloudy
2022-01-07,28.3,39,20,1.2,Cloudy
2022-01-08,22.2,25,11,7.1,Rainy
2022-01-09,2.6,28,17,3.7,Cloudy
2022-01-10,20.1,34,19,2.9,Cloudy
2022-01-11,12.3,35,21,7.0,Cloudy
2022-01-12,14.1,27,13,9.7,Cloudy
2022-01-13,1.5,35,16,7.6,Sunny
2022-01-13,1.5,35,16,7.6,Sunny
2022-01-13,1.5,35,16,7.6,Sunny
2022-01-14,5.7,24,14,5.2,Cloudy
2022-01-15,23.7,37,17,6.2,Rainy
2022-01-16,13.6,39,21,1.9,Cloudy
2022-01-17,9.0,33,24,8.2,Cloudy
2022-01-18,11.5,21,15,6.2,Cloudy
2022-01-19,25.6,22,23,9.7,Rainy
2022-01-20,22.5,33,24,9.8,Rainy
2022-01-21,8.2,26,14,3.9,Cloudy
2022-01-22,3.5,34,10,9.9,Sunny
2022-01-22,3.5,34,10,9.9,Sunny
2022-01-22,3.5,34,10,9.9,Sunny
2022-01-23,7.6,36,12,9.6,Cloudy
2022-01-24,27.6,20,19,6.6,Rainy
2022-01-25,17.4,28,18,3.7,Cloudy
2022-01-26,16.0,33,24,7.7,Rainy
2022-01-27,17.9,35,23,3.1,Cloudy
2022-01-28,11.0,32,18,6.5,Cloudy
2022-01-29,24.2,25,14,0.7,Cloudy
2022-01-30,15.7,20,12,6.5,Rainy
2022-01-31,3.5,23,15,9.5,Cloudy
2022-02-01,3.9,22,14,2.7,Cloudy
2022-02-02,16.1,36,24,7.9,Rainy
2022-02-03,28.1,21,10,3.3,Cloudy
2022-02-04,9.3,38,11,7.2,Cloudy
2022-02-05,26.1,39,21,7.1,Rainy
2022-02-06,22.9,27,14,2.3,Cloudy
2022-02-07,7.4,34,23,6.2,Cloudy
2022-02-08,1.1,25,18,8.7,Cloudy
2022-02-09,3.1,39,21,4.1,Sunny
2022-02-09,3.1,39,21,4.1,Sunny
2022-02-09,3.1,39,21,4.1,Sunny
2022-02-10,21.9,21,13,7.2,Rainy
2022-02-11,6.0,34,18,6.9,Cloudy
2022-02-12,11.1,39,12,2.9,Cloudy
2022-02-13,15.1,31,10,9.2,Rainy
2022-02-14,21.8,22,15,5.9,Rainy
2022-02-15,3.4,29,24,3.9,Cloudy
2022-02-16,12.2,33,19,2.1,Cloudy
2022-02-17,14.6,33,23,5.0,Cloudy
2022-02-18,16.2,22,16,7.4,Rainy
2022-02-19,24.6,20,13,6.4,Rainy
2022-02-20,5.2,39,19,7.4,Cloudy
2022-02-21,24.2,20,14,8.0,Rainy
2022-02-22,20.8,21,13,4.7,Cloudy
2022-02-23,16.7,38,12,5.4,Rainy
2022-02-24,21.0,29,10,9.9,Rainy
2022-02-25,12.4,23,22,9.7,Cloudy
2022-02-26,4.2,23,15,4.4,Cloudy
2022-02-27,20.0,32,19,7.0,Rainy
2022-02-28,15.7,28,14,3.0,Cloudy
2022-03-01,19.2,26,20,2.0,Cloudy
2022-03-02,10.1,35,10,7.8,Cloudy
2022-03-03,27.2,37,14,4.6,Cloudy
2022-03-04,17.6,22,15,2.2,Cloudy
2022-03-05,2.6,39,19,7.7,Sunny
2022-03-05,2.6,39,19,7.7,Sunny
2022-03-05,2.6,39,19,7.7,Sunny
2022-03-06,13.5,39,14,9.2,Cloudy
2022-03-07,22.7,29,10,9.4,Rainy
2022-03-08,23.8,35,23,6.2,Rainy
2022-03-09,14.8,22,14,5.1,Cloudy
2022-03-10,26.8,30,19,1.8,Cloudy
2022-03-11,8.0,29,10,8.0,Cloudy
2022-03-12,12.3,35,20,9.5,Cloudy
2022-03-13,27.0,27,12,8.9,Rainy
2022-03-14,26.9,28,21,7.6,Rainy
2022-03-15,20.6,34,22,0.5,Cloudy
2022-03-16,25.8,22,11,4.4,Cloudy
2022-03-17,2.7,23,22,4.4,Cloudy
2022-03-18,25.9,32,10,9.0,Rainy
2022-03-19,9.6,31,13,1.1,Cloudy
2022-03-20,5.3,28,11,5.5,Cloudy
2022-03-21,7.2,33,14,1.8,Cloudy
2022-03-22,12.5,38,19,6.8,Cloudy
2022-03-23,7.5,26,10,8.0,Cloudy
2022-03-24,9.6,35,21,6.6,Cloudy
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-25,4.0,39,19,8.0,Sunny
2022-03-26,8.9,24,10,6.3,Cloudy
2022-03-27,17.2,29,20,2.3,Cloudy
2022-03-28,13.3,37,19,4.1,Cloudy
2022-03-29,10.4,30,13,9.6,Cloudy
2022-03-30,22.4,26,16,3.2,Cloudy
2022-03-31,26.8,33,23,1.1,Cloudy
2022-04-01,22.7,39,23,4.2,Cloudy
2022-04-02,10.0,37,11,4.0,Cloudy
2022-04-03,22.3,30,11,5.0,Cloudy
2022-04-04,4.6,31,10,5.8,Cloudy
2022-04-05,3.9,37,14,9.9,Sunny
2022-04-05,3.9,37,14,9.9,Sunny
2022-04-05,3.9,37,14,9.9,Sunny
2022-04-05,3.9,37,14,9.9,Sunny
2022-04-05,3.9,37,14,9.9,Sunny
2022-04-06,10.4,21,15,7.7,Cloudy
2022-04-07,24.2,20,22,0.8,Cloudy
2022-04-08,7.4,29,15,7.3,Cloudy
2022-04-09,1.9,20,11,8.3,Cloudy
2022-04-10,4.0,25,21,9.0,Cloudy
2022-04-11,25.8,26,21,4.5,Cloudy
2022-04-12,19.0,36,16,3.5,Cloudy
2022-04-13,7.6,28,15,8.5,Cloudy
2022-04-14,16.7,26,17,7.9,Rainy
2022-04-15,15.8,36,15,5.6,Rainy
2022-04-16,19.7,22,18,1.6,Cloudy
2022-04-17,7.0,35,19,6.7,Cloudy
2022-04-18,25.9,24,11,1.1,Cloudy
2022-04-19,9.3,39,16,1.5,Cloudy
2022-04-20,20.8,37,14,3.6,Cloudy
2022-04-21,0.5,20,10,4.0,Cloudy
2022-04-22,11.2,23,12,4.9,Cloudy
2022-04-23,10.6,30,13,3.7,Cloudy
2022-04-24,16.3,39,21,0.8,Cloudy
2022-04-25,2.2,28,11,2.0,Cloudy
2022-04-26,23.7,27,16,1.6,Cloudy
2022-04-27,6.5,27,10,4.6,Cloudy
2022-04-28,20.3,24,12,2.5,Cloudy
2022-04-29,24.1,31,21,3.3,Cloudy
2022-04-30,16.9,20,18,5.0,Cloudy
2022-05-01,22.2,34,20,2.7,Cloudy
2022-05-02,19.9,37,23,2.8,Cloudy
2022-05-03,10.7,25,11,8.4,Cloudy
2022-05-04,24.3,29,14,5.7,Rainy
2022-05-05,8.8,33,13,8.6,Cloudy
2022-05-06,17.1,27,21,5.4,Rainy
2022-05-07,22.4,22,12,9.1,Rainy
2022-05-08,11.4,38,14,2.9,Cloudy
2022-05-09,9.1,31,15,6.4,Cloudy
2022-05-10,13.8,31,10,5.3,Cloudy
2022-05-11,24.5,34,11,9.2,Rainy
2022-05-12,27.9,26,10,4.5,Cloudy
2022-05-13,16.4,23,12,8.6,Rainy
2022-05-14,19.8,28,17,5.9,Rainy
2022-05-15,27.1,35,17,7.2,Rainy
2022-05-16,3.0,32,13,8.9,Cloudy
2022-05-17,7.0,23,15,10.0,Cloudy
2022-05-18,21.3,28,21,7.4,Rainy
2022-05-19,24.7,37,18,3.5,Cloudy
2022-05-20,25.7,34,23,3.3,Cloudy
2022-05-21,12.5,34,16,3.4,Cloudy
2022-05-22,2.7,25,11,1.4,Cloudy
2022-05-23,13.1,30,20,1.0,Cloudy
2022-05-24,6.9,27,11,6.0,Cloudy
2022-05-25,8.7,36,12,8.2,Cloudy
2022-05-26,23.2,36,17,0.8,Cloudy
2022-05-27,2.3,37,19,5.9,Sunny
